Player,Year,Position,GP,TOI,G,A,P,g-adj,a-adj,p-adj,P1,trend_next,trend_cur,P/60,P1/60,GS,GS/60,CF,CA,C+/-,CF%,Rel CF%,GF,GA,G+/-,GF%,Rel GF%,xGF,xGA,xG+/-,xGF%,Rel xGF%,iPENT,iPEND,iP+/-,iCF,iCF/60,ixGF,ixGF/60,iSh%,PDO,ZSR,TOI%,TOI% QoT,CF% QoT,TOI% QoC,CF% QoC
TOM.PYATT,2012,C,43,483,7,7,14,13.34883721,13.34883721,26.69767442,12,0,1,1.74,1.49,12.98,1.61,392,472,-80,45.37,-2.68,23,19,4,54.76,4.08,15.56,16.73,-1.17,48.19,-0.82,4,12,8,91,11.3,4.88,0.61,12.73,102.24,45.11,23.62,28.69,47.93,28.61,50
TOM.PYATT,2016,C,82,"1,040",8,11,19,8,11,19,15,1,0,1.1,0.87,12.13,0.7,832,1053,-221,44.14,-5.91,30,30,0,50,1.61,35.1,37.42,-2.32,48.4,-0.95,7,11,4,141,8.13,9.1,0.52,9.52,100.51,45.77,26.53,30.25,49.5,29.35,50.43
TOM.PYATT,2017,C,81,948,6,13,19,6.074074074,13.16049383,19.2345679,13,0,1,1.2,0.82,7.47,0.47,810,1078,-268,42.9,-5.44,29,45,-16,39.19,-4.93,29.45,43.49,-14.04,40.38,-7.12,4,8,4,135,8.54,7.84,0.5,6.9,97.98,39.76,24.21,29.77,47.96,29.14,50.27
TOM.WANDELL,2010,C,75,773,7,2,9,7.653333333,2.186666667,9.84,8,1,0,0.7,0.62,15.88,1.23,648,636,12,50.47,3.1,14,20,-6,41.18,-10.59,21.03,22.42,-1.39,48.4,1.51,5,17,12,188,14.58,5.68,0.44,8.05,98.76,49.41,22.19,27.69,46.1,28.25,50.01
TOM.WANDELL,2011,C,72,644,4,9,13,4.555555556,10.25,14.80555556,10,0,1,1.21,0.93,20.58,1.92,619,522,97,54.25,4.72,14,22,-8,38.89,-12.72,20.43,17.61,2.82,53.71,6.48,6,5,-1,172,16.02,6.43,0.6,4.21,95.96,45.15,18.81,27.66,49.81,27.8,49.64
TOM.WILSON,2013,R,82,639,2,7,9,2,7,9,6,1,0,0.84,0.56,4.82,0.45,462,563,-101,45.07,-3.06,17,16,1,51.52,5.27,18.52,20.84,-2.32,47.05,-1.02,38,28,-10,95,8.92,5.04,0.47,3.23,101.86,53.31,16.43,27.29,45.46,27.37,49.55
TOM.WILSON,2014,R,67,718,4,11,15,4.895522388,13.46268657,18.35820896,10,1,1,1.25,0.84,20.28,1.69,675,611,64,52.49,1.53,22,22,0,50,-1.4,25.31,20.8,4.51,54.89,3.01,52,54,2,142,11.86,8.04,0.67,5.13,99.05,57.21,22.56,30.09,51.08,28.46,49.24
TOM.WILSON,2015,R,82,904,7,13,20,7,13,20,18,0,1,1.33,1.19,15.23,1.01,756,874,-118,46.38,-5.95,36,34,2,51.43,-5.84,30.37,32.15,-1.78,48.58,-4.1,49,37,-12,184,12.21,9.05,0.6,7.22,101.32,50.63,22.95,28.36,51.46,28.16,49.45
TOM.WILSON,2016,R,82,869,6,12,18,6,12,18,10,1,0,1.24,0.69,20.36,1.41,724,714,10,50.35,-1.81,30,21,9,58.82,-3.1,28.92,27.74,1.18,51.04,-0.48,41,35,-6,148,10.22,7.85,0.54,7.14,102.17,41.24,22.23,27.94,50.38,28.44,49.65
TOM.WILSON,2017,R,78,"1,079",12,20,32,12.61538462,21.02564103,33.64102564,23,1,1,1.78,1.28,32.42,1.8,1068,1043,25,50.59,3.47,56,47,9,54.37,3.87,44.6,47.67,-3.07,48.34,1.71,52,40,-12,211,11.73,10.7,0.59,11.01,102.23,60.12,28.6,31.32,47.92,29.29,50.03
TOM.WILSON,2018,R,62,841,14,14,28,18.51612903,18.51612903,37.03225806,21,0,1,2,1.5,27.07,1.93,836,860,-24,49.29,-0.13,46,40,6,53.49,-1.83,37.57,42.89,-5.32,46.69,-1.34,29,22,-7,178,12.71,10.95,0.78,14.14,101.53,53.28,28.28,31.79,47.84,29.41,49.97
TOMAS.FLEISCHMANN,2008,R,73,784,12,14,26,13.47945205,15.7260274,29.20547945,23,1,0,1.99,1.76,34.87,2.67,794,641,153,55.33,0.31,36,32,4,52.94,1.65,34.41,25.6,8.81,57.34,3.71,7,6,-1,159,12.18,9.54,0.73,11.54,98.7,54.15,24.18,29.1,54.67,28.94,49.23
TOMAS.FLEISCHMANN,2009,R/L/L,69,804,13,14,27,15.44927536,16.63768116,32.08695652,24,0,1,2.02,1.79,26.08,1.95,793,800,-7,49.78,-4.51,47,37,10,55.95,-5.88,33.23,32.88,0.35,50.26,-2.58,9,5,-4,168,12.54,8.08,0.6,15.48,103.26,50,25.03,29.8,54.09,28.83,49.15
TOMAS.FLEISCHMANN,2011,L,82,"1,218",18,16,34,18,16,34,27,1,0,1.67,1.33,36.8,1.81,1081,1089,-8,49.82,0.39,49,52,-3,48.51,3.12,38.22,43.22,-5,46.93,0.39,11,16,5,306,15.07,12.03,0.59,11.46,99.94,58.68,30.76,32.04,48.88,30.02,49.95
TOMAS.FLEISCHMANN,2012,L,48,702,9,11,20,15.375,18.79166667,34.16666667,16,0,1,1.71,1.37,18.19,1.55,602,628,-26,48.94,-0.26,23,33,-10,41.07,6.94,20.14,27.73,-7.59,42.07,-4.8,7,9,2,150,12.81,5.35,0.46,10.59,98.66,56.21,30.04,30.62,47.48,30.04,49.99
TOMAS.FLEISCHMANN,2013,L,80,"1,021",6,13,19,6.15,13.325,19.475,15,1,0,1.12,0.88,21.91,1.29,933,890,43,51.18,0.42,33,52,-19,38.82,-6.84,33.1,39.89,-6.79,45.35,-4.56,9,7,-2,243,14.28,9.39,0.55,4.72,96.63,52.48,26.96,30.21,50.74,29.41,50.04
TOMAS.FLEISCHMANN,2014,L,66,791,8,18,26,9.939393939,22.36363636,32.3030303,23,0,1,1.97,1.74,32.03,2.43,722,673,49,51.76,-0.42,39,26,13,60,12.98,30.85,25.9,4.95,54.36,3.13,5,11,6,191,14.49,8.41,0.64,7.41,102.52,50.95,25.24,29.38,51.28,28.75,49.3
TOMAS.FLEISCHMANN,2015,L,75,947,13,9,22,14.21333333,9.84,24.05333333,20,0,0,1.39,1.27,23.24,1.47,838,830,8,50.24,-2.12,33,42,-9,44,-6,33.86,32.8,1.06,50.8,-0.13,13,11,-2,183,11.6,9.46,0.6,12.15,97.99,43.28,26.42,29.62,51.24,28.65,49.63
TOMAS.HERTL,2014,C,82,"1,041",10,12,22,10,12,22,15,1,0,1.27,0.86,35.31,2.04,1114,938,176,54.29,3.82,39,40,-1,49.37,3.11,44.04,39.23,4.81,52.89,2.14,8,14,6,254,14.65,15.78,0.91,7.87,99.33,47.43,26.22,29.82,51.04,28.86,49.8
TOMAS.HERTL,2015,C,81,"1,115",17,20,37,17.20987654,20.24691358,37.45679012,27,0,1,1.99,1.45,58.49,3.15,1179,908,271,56.49,6.7,56,38,18,59.57,10.96,51.83,35.79,16.04,59.15,5.91,14,18,4,298,16.03,17.66,0.95,9.71,100.81,50.08,28.59,30.43,50.02,29.22,49.7
TOMAS.HERTL,2016,C,49,656,7,8,15,11.71428571,13.3877551,25.10204082,12,0,0,1.37,1.1,22.79,2.08,697,562,135,55.36,4.72,20,29,-9,40.82,-12.08,28.06,21.37,6.69,56.77,4.92,6,4,-2,147,13.44,8.82,0.81,9.21,95.33,54.9,27.34,29.82,50.3,29.05,49.63
TOMAS.HERTL,2017,C,79,"1,030",9,11,20,9.341772152,11.41772152,20.75949367,18,1,0,1.16,1.05,27.72,1.61,1092,1035,57,51.34,0.24,37,46,-9,44.58,-4.07,45.82,41.89,3.93,52.24,0.26,11,12,1,231,13.45,15.77,0.92,7.69,97.32,47.77,26.86,29.83,49.01,29.42,50.11
TOMAS.HERTL,2018,C,77,"1,032",16,28,44,17.03896104,29.81818182,46.85714286,32,0,1,2.56,1.86,51.09,2.97,1086,922,164,54.08,-1.57,62,60,2,50.82,-0.92,50.84,43.76,7.08,53.74,-1.09,5,13,8,208,12.09,13.84,0.8,13.68,98.41,49.43,27.64,30.66,54.62,29.51,49.71
TOMAS.HOLMSTROM,2008,L,52,614,5,17,22,7.884615385,26.80769231,34.69230769,14,0,0,2.15,1.37,29.77,2.91,610,421,189,59.17,3.47,35,17,18,67.31,16.2,20.97,20.34,0.63,50.76,-1.18,13,13,0,82,8.01,3.45,0.34,12.5,103.42,56.04,26.33,31.8,57.71,29.82,49.93
TOMAS.HOLMSTROM,2009,L,68,836,12,9,21,14.47058824,10.85294118,25.32352941,15,0,0,1.51,1.08,33.92,2.44,853,597,256,58.83,4.52,35,29,6,54.69,10.24,34.12,25.59,8.53,57.14,4.68,26,20,-6,143,10.27,9.32,0.67,14.12,98.96,55.11,26.23,32.41,53.26,29.91,49.77
TOMAS.HOLMSTROM,2010,L,73,840,8,9,17,8.98630137,10.10958904,19.09589041,13,0,0,1.21,0.93,26.89,1.92,857,674,183,55.98,3.55,30,33,-3,47.62,-3.49,33.45,27.44,6.01,54.94,3.72,15,16,1,131,9.35,9.02,0.64,10.39,98.65,52.99,24.67,31.07,52.57,29.65,49.71
TOMAS.HOLMSTROM,2011,L,74,637,1,7,8,1.108108108,7.756756757,8.864864865,3,0,0,0.75,0.28,10.23,0.96,535,499,36,51.74,-3.75,13,15,-2,46.43,-14.4,18.5,19.8,-1.3,48.3,-6.76,12,12,0,87,8.19,5.1,0.48,2.13,99.09,65.45,18.3,27.31,54.95,27.43,48.94
TOMAS.JURCO,2014,R,63,647,2,14,16,2.603174603,18.22222222,20.82539683,10,0,0,1.48,0.93,24.73,2.29,587,473,114,55.38,2.75,24,17,7,58.54,9.19,23.97,20.48,3.49,53.93,2.06,8,15,7,149,13.83,7.19,0.67,2.5,100.72,51.89,22.12,29.16,51.95,28.48,49.47
TOMAS.KOPECKY,2008,R,78,744,4,10,14,4.205128205,10.51282051,14.71794872,13,1,0,1.13,1.05,19.25,1.55,650,586,64,52.59,-6.03,25,33,-8,43.1,-13.49,23.06,25.51,-2.45,47.48,-6.25,20,15,-5,157,12.67,6.57,0.53,3.92,96.98,57.47,21.01,27.69,56.56,27.99,49.52
TOMAS.KOPECKY,2009,R,74,632,9,9,18,9.972972973,9.972972973,19.94594595,16,0,1,1.71,1.52,26.5,2.52,595,442,153,57.38,0.48,25,24,1,51.02,-5.03,24.81,16.87,7.94,59.52,2.58,13,7,-6,151,14.35,6.65,0.63,10.47,96.63,59.53,18.01,26.68,53.2,27.43,49.02
TOMAS.KOPECKY,2010,R,81,969,9,17,26,9.111111111,17.20987654,26.32098765,21,0,0,1.61,1.3,33.33,2.06,930,791,139,54.04,1.69,38,44,-6,46.34,-10.3,35.93,33.38,2.55,51.84,0.27,21,12,-9,229,14.18,9.81,0.61,6.82,97.23,57.85,24.78,29.83,51.27,28.77,49.57
TOMAS.KOPECKY,2011,R,80,990,7,12,19,7.175,12.3,19.475,13,1,0,1.15,0.79,20.73,1.26,860,898,-38,48.92,-1.08,32,37,-5,46.38,0.35,28.23,36.92,-8.69,43.33,-4.69,9,17,8,229,13.88,7.36,0.45,6.54,99.76,45.12,25.61,29.34,49.46,29.25,49.87
TOMAS.KOPECKY,2012,R,47,622,6,7,13,10.46808511,12.21276596,22.68085106,10,0,1,1.25,0.96,10.51,1.01,527,580,-53,47.61,-2.24,16,27,-11,37.21,0.71,17.11,24.22,-7.11,41.4,-5.59,4,4,0,129,12.44,4.88,0.47,9.23,97.36,50,27.21,30.92,49.35,29.95,49.96
TOMAS.KOPECKY,2014,R,64,645,2,5,7,2.5625,6.40625,8.96875,6,0,0,0.65,0.56,7.67,0.71,531,576,-45,47.97,-3.67,10,27,-17,27.03,-27.66,20.76,20.61,0.15,50.18,-1.26,12,13,1,162,15.08,7.13,0.66,2.2,94.85,48.37,21.07,27.65,51.04,28.27,49.48
TOMAS.NOSEK,2017,L,67,617,5,7,12,6.119402985,8.567164179,14.68656716,11,1,0,1.17,1.07,15.24,1.48,598,592,6,50.25,0.12,21,21,0,50,-4.59,23.8,23.67,0.13,50.14,0.37,7,7,0,136,13.23,7.67,0.75,6.58,100.13,50.42,19.44,26.98,52.11,28.17,49.47
TOMAS.NOSEK,2018,L,68,685,7,8,15,8.441176471,9.647058824,18.08823529,14,0,1,1.31,1.23,25.61,2.24,711,564,147,55.76,2.15,24,34,-10,41.38,-11.83,31.61,23.07,8.54,57.81,2.92,6,10,4,165,14.46,11.37,1,7.07,95.5,54.11,20.65,28.23,53.89,28.19,49.43
TOMAS.PLEKANEC,2008,C,80,929,10,11,21,10.25,11.275,21.525,17,1,0,1.36,1.1,23.88,1.54,860,889,-29,49.17,1.67,36,39,-3,48,-1.28,35.2,38.19,-2.99,47.96,0.88,10,16,6,214,13.82,9.69,0.63,8.13,99.36,48.39,26.61,30.04,48.23,29.53,49.71
TOMAS.PLEKANEC,2009,C,82,"1,102",17,19,36,17,19,36,29,0,1,1.96,1.58,32.55,1.77,948,1082,-134,46.7,-0.67,43,37,6,53.75,8.44,35.48,41.3,-5.82,46.21,0.02,13,18,5,266,14.49,10.55,0.57,11.56,102.1,43.51,28.56,30.47,47.5,29.71,50.14
TOMAS.PLEKANEC,2010,C,77,"1,041",16,18,34,17.03896104,19.16883117,36.20779221,27,0,0,1.96,1.56,42.22,2.43,1050,969,81,52.01,0.19,46,37,9,55.42,9.64,41.39,37.75,3.64,52.3,2.27,17,14,-3,280,16.14,11.5,0.66,9.88,101.08,51.51,29.3,30.88,50.37,29.92,50.08
TOMAS.PLEKANEC,2011,C,81,"1,062",8,17,25,8.098765432,17.20987654,25.30864198,19,1,0,1.41,1.07,18.36,1.04,913,1054,-141,46.42,-2.36,34,46,-12,42.5,-9.98,33.76,40.01,-6.25,45.76,-2.55,22,10,-12,247,13.95,9.98,0.56,5.93,98.87,41.95,28.56,29.87,48.41,29.73,50.18
TOMAS.PLEKANEC,2012,C,47,610,10,7,17,17.44680851,12.21276596,29.65957447,15,0,1,1.67,1.48,22.98,2.26,574,528,46,52.09,-1.49,22,18,4,55,-0.73,23.84,20.26,3.58,54.06,-1.92,9,8,-1,165,16.23,7.28,0.72,10.31,100.74,47.56,28.52,31,50.28,30.06,49.7
TOMAS.PLEKANEC,2013,C,81,"1,115",11,13,24,11.13580247,13.16049383,24.2962963,18,1,0,1.29,0.97,18.91,1.02,954,1147,-193,45.41,-2.1,34,31,3,52.31,4.86,36.81,44.49,-7.68,45.28,-4.42,10,12,2,272,14.64,10.3,0.55,7.8,101.67,38.26,29.5,30.34,47.21,29.72,50.17
TOMAS.PLEKANEC,2014,C,82,"1,145",14,18,32,14,18,32,27,1,1,1.68,1.41,36.82,1.93,1109,1147,-38,49.16,0.93,43,41,2,51.19,-5.09,43.15,45.51,-2.36,48.67,-0.34,11,12,1,277,14.52,11.36,0.6,7.87,100.8,44.87,29.11,30.49,49.9,29.46,49.97
TOMAS.PLEKANEC,2015,C,81,"1,070",7,27,34,7.086419753,27.33333333,34.41975309,21,0,1,1.91,1.18,37.92,2.13,1056,955,101,52.51,1.57,46,40,6,53.49,7.08,42.15,41.09,1.06,50.64,-0.47,11,8,-3,203,11.38,8.61,0.48,5.98,100.67,46.99,27.61,30.15,51.33,29.56,49.83
TOMAS.PLEKANEC,2016,C,78,"1,030",5,13,18,5.256410256,13.66666667,18.92307692,12,1,0,1.05,0.7,29.83,1.74,1030,911,119,53.07,0.37,36,29,7,55.38,-0.23,38.33,34.32,4.01,52.76,-0.2,8,9,1,186,10.84,8.38,0.49,4.63,100.71,40.66,27.01,29.98,52.78,29.18,50.04
TOMAS.PLEKANEC,2017,C,77,950,5,15,20,5.324675325,15.97402597,21.2987013,16,0,1,1.26,1.01,25.37,1.6,987,935,52,51.35,-0.09,35,39,-4,47.3,0.99,43.99,34.34,9.65,56.16,3.88,19,8,-11,197,12.44,8.94,0.56,4.07,98.42,39.03,25.68,29.27,51.16,28.88,49.81
TOMAS.TATAR,2013,C,73,837,14,15,29,15.7260274,16.84931507,32.57534247,24,0,0,2.08,1.72,41.91,3,808,629,179,56.23,5.83,41,26,15,61.19,14.53,33.16,27.37,5.79,54.78,5.56,10,15,5,208,14.91,10.87,0.78,11.97,102.18,60.64,24.45,28.91,49.93,28.5,49.4
TOMAS.TATAR,2014,C,82,"1,057",18,12,30,18,12,30,24,0,0,1.7,1.36,51.53,2.93,1083,754,329,58.95,7.74,42,34,8,55.26,5.81,42.93,33.47,9.46,56.19,6.44,7,15,8,295,16.75,15.1,0.86,12.41,100.18,58.97,27.63,30.32,52.03,29.3,49.63
TOMAS.TATAR,2015,C,81,924,13,12,25,13.16049383,12.14814815,25.30864198,23,1,0,1.62,1.49,38.99,2.53,873,674,199,56.43,6.33,39,35,4,52.7,5.58,34.81,32.37,2.44,51.82,3.46,7,11,4,220,14.29,11.79,0.77,10.57,99.65,60.37,24.22,29.35,50.85,28.63,49.6
TOMAS.TATAR,2016,C,82,"1,146",19,15,34,19,15,34,28,0,1,1.78,1.47,36.56,1.91,968,943,25,50.65,3.37,53,49,4,51.96,7.35,42.33,42.86,-0.53,49.69,2.39,11,12,1,235,12.31,13.95,0.73,14.96,100.88,52.29,28.82,31.12,47.7,29.14,50.42
TOMAS.TATAR,2017,L,81,"1,087",8,9,17,8.098765432,9.111111111,17.20987654,12,1,0,0.94,0.66,19.97,1.1,1017,1029,-12,49.71,1.25,41,53,-12,43.62,-5.15,41.44,47.22,-5.78,46.74,-0.73,10,17,7,213,11.75,9.27,0.51,7.02,98.18,51.46,27.64,30.21,49.34,29,49.8
TOMAS.TATAR,2018,L,79,"1,064",20,27,47,20.75949367,28.02531646,48.78481013,37,0,1,2.65,2.09,68.06,3.84,1331,919,412,59.16,6.75,59,33,26,64.13,13.51,57.49,38.38,19.11,59.97,7.93,12,7,-5,251,14.15,14.02,0.79,14.08,102,49.71,27.72,30.36,52.6,29.39,49.67
TOMMY.WINGELS,2012,C,42,521,4,7,11,7.80952381,13.66666667,21.47619048,8,1,0,1.27,0.92,11.9,1.37,477,503,-26,48.67,-3.78,15,20,-5,42.86,-11.95,20.4,18.36,2.04,52.63,-2.66,7,11,4,98,11.3,4.66,0.54,6.45,98.43,51.16,25.83,29.4,51.66,28.88,49.85
TOMMY.WINGELS,2013,C,77,"1,004",13,14,27,13.84415584,14.90909091,28.75324675,17,0,1,1.61,1.02,37.55,2.24,1062,947,115,52.86,-0.87,40,38,2,51.28,-4.11,48.35,36.66,11.69,56.88,-0.55,11,18,7,234,13.98,13.32,0.8,9.29,99.13,50.16,27.06,29.86,53.46,29.17,49.67
TOMMY.WINGELS,2014,C,75,971,8,13,21,8.746666667,14.21333333,22.96,16,0,0,1.3,0.99,23.44,1.45,924,979,-55,48.55,-4.02,30,39,-9,43.48,-3.67,38.25,43.57,-5.32,46.75,-5.74,11,26,15,211,13.04,12.9,0.8,6.61,98.44,48.98,26.76,29.69,51.57,28.85,49.93
TOMMY.WINGELS,2015,C,68,784,6,6,12,7.235294118,7.235294118,14.47058824,10,1,0,0.92,0.77,16.37,1.25,670,692,-22,49.19,-3.29,17,30,-13,36.17,-18.96,27.77,25.5,2.27,52.13,-3.94,19,29,10,160,12.25,9.45,0.72,6.06,96.13,44.27,24.1,29.13,50.81,28.73,49.92
TOMMY.WINGELS,2016,C,72,693,7,5,12,7.972222222,5.694444444,13.66666667,11,0,1,1.04,0.95,11.07,0.96,574,646,-72,47.05,-4.19,17,28,-11,37.78,-16.81,22.71,22.6,0.11,50.12,-1.26,11,14,3,113,9.78,7.21,0.62,8.97,96.29,53.53,19.82,27.99,48.88,28.23,49.76
TOMMY.WINGELS,2017,C,75,730,5,6,11,5.466666667,6.56,12.02666667,10,0,0,0.9,0.82,11.01,0.9,658,691,-33,48.78,-5.93,21,35,-14,37.5,-13.57,26.95,25.29,1.66,51.59,-0.32,18,18,0,132,10.85,6.71,0.55,6.67,96.06,44.03,20.52,28.15,52.73,28.35,49.77
TORREY.MITCHELL,2010,C,66,784,9,12,21,11.18181818,14.90909091,26.09090909,15,0,0,1.61,1.15,36.74,2.81,833,594,239,58.37,5.33,27,19,8,58.7,4.35,36.77,23.86,12.91,60.65,5.7,14,14,0,184,14.09,11.18,0.86,8.04,99.9,48.88,24.88,29.5,51.21,28.73,49.45
TORREY.MITCHELL,2011,C,76,869,8,10,18,8.631578947,10.78947368,19.42105263,13,0,0,1.24,0.9,19.58,1.35,793,798,-5,49.84,-2.8,29,36,-7,44.62,-9.31,33.95,28.05,5.9,54.76,0.16,10,15,5,157,10.84,7.03,0.49,8.89,98.17,48.2,23.57,29.07,50.32,28.52,49.74
TORREY.MITCHELL,2012,C,45,401,4,3,7,7.288888889,5.466666667,12.75555556,7,1,0,1.05,1.05,5.13,0.77,278,339,-61,45.06,-5.26,7,15,-8,31.82,-17.1,9.91,11.16,-1.25,47.03,-6.03,8,12,4,65,9.72,4.05,0.61,10.81,96.24,39.9,18.82,27.16,47.11,27.97,49.06
TORREY.MITCHELL,2014,C,64,757,6,8,14,7.6875,10.25,17.9375,11,0,1,1.11,0.87,0.2,0.02,515,796,-281,39.28,0.23,23,27,-4,46,3.58,22.22,26.3,-4.08,45.8,6.21,12,10,-2,85,6.74,5,0.4,12.5,101.25,37.09,24.75,30.35,39.33,28.8,50.7
TORREY.MITCHELL,2015,C,70,752,9,4,13,10.54285714,4.685714286,15.22857143,11,0,0,1.04,0.88,11.58,0.92,612,665,-53,47.92,-3.88,19,22,-3,46.34,-1.36,23.65,25.91,-2.26,47.72,-3.8,17,10,-7,90,7.18,5.63,0.45,14.29,98.86,33.46,22.38,28.38,49.92,28.4,49.7
TORREY.MITCHELL,2016,C,78,812,6,8,14,6.307692308,8.41025641,14.71794872,10,0,0,1.03,0.74,14.23,1.05,674,719,-45,48.38,-4.86,24,22,2,52.17,-2.41,28.9,27.72,1.18,51.04,-1.99,15,12,-3,111,8.2,7.12,0.53,10.17,100.65,29.36,21.27,28.87,52.07,28.24,49.65
TRAVIS.KONECNY,2016,C,70,852,6,16,22,7.028571429,18.74285714,25.77142857,15,1,0,1.55,1.06,25.41,1.79,852,837,15,50.44,-0.57,37,39,-2,48.68,2.66,33.19,36.18,-2.99,47.84,-2.54,16,20,4,204,14.37,9.1,0.64,5.31,99.63,55.56,25.65,30.27,51.26,28.84,49.76
TRAVIS.KONECNY,2017,C,81,"1,031",21,18,39,21.25925926,18.22222222,39.48148148,29,0,1,2.27,1.69,41.51,2.42,964,1005,-41,48.96,-1.24,53,39,14,57.61,7.61,42.19,40.17,2.02,51.23,0.98,17,23,6,234,13.62,14.33,0.83,14.09,101.97,47.33,26.3,30.52,50.45,28.95,49.96
TRAVIS.KONECNY,2018,C,81,"1,057",18,19,37,18.22222222,19.2345679,37.45679012,30,0,0,2.1,1.7,39.62,2.25,1056,1064,-8,49.81,2.16,52,48,4,52,7.24,40.01,47.75,-7.74,45.59,-4.31,17,20,3,243,13.79,12.45,0.71,11.92,101.42,50,27.17,30.56,48.64,29.22,49.88
TRAVIS.MOEN,2008,L,82,"1,002",4,9,13,4,9,13,9,1,0,0.78,0.54,3.57,0.21,655,849,-194,43.55,-10.05,19,37,-18,33.93,-21.52,27.5,37.56,-10.06,42.27,-11.14,23,21,-2,149,8.92,8.25,0.49,4.65,97.94,42.54,27.28,29.74,49.95,29.42,50.45
TRAVIS.MOEN,2009,L,81,994,5,11,16,5.061728395,11.13580247,16.19753086,12,1,1,0.97,0.72,11.57,0.7,799,940,-141,45.95,-1.66,28,32,-4,46.67,-1.2,31.21,35.48,-4.27,46.8,0.79,17,15,-2,155,9.35,8.85,0.53,5.38,100.26,43.96,26.07,28.89,46.53,28.75,50.07
TRAVIS.MOEN,2010,L,79,843,5,10,15,5.189873418,10.37974684,15.56962025,13,1,1,1.07,0.93,11.7,0.83,690,817,-127,45.79,-7.07,24,29,-5,45.28,-6.39,27.77,34.22,-6.45,44.8,-6.04,19,23,4,126,8.97,8.2,0.58,5.56,99.65,52.38,23.12,29.63,51.79,29,50.07
TRAVIS.MOEN,2011,L,48,621,8,7,15,13.66666667,11.95833333,25.625,13,0,1,1.45,1.26,8.67,0.84,487,600,-113,44.8,-6.2,22,24,-2,47.83,-6.34,16.42,22.41,-5.99,42.29,-8.23,12,10,-2,68,6.57,3.97,0.38,20.51,101.08,44.02,27.99,29.65,48.67,29.42,50.51
TRAVIS.MOEN,2012,L,45,406,2,3,5,3.644444444,5.466666667,9.111111111,4,0,0,0.74,0.59,3.71,0.55,314,356,-42,46.87,-7.39,8,13,-5,38.1,-20.06,10.69,12.97,-2.28,45.18,-13.21,7,8,1,62,9.16,2.96,0.44,6.45,98.6,36.86,19.81,27.64,51.18,28.38,49.37
TRAVIS.ZAJAC,2008,C,82,"1,030",12,22,34,12,22,34,21,1,0,1.98,1.22,47.62,2.77,1064,850,214,55.59,4.34,54,30,24,64.29,14.02,44.15,32.52,11.63,57.58,5.79,8,12,4,203,11.82,9.54,0.56,10.08,102.48,50,27.48,30.91,52.09,29.64,49.49
TRAVIS.ZAJAC,2009,C,82,"1,191",18,22,40,18,22,40,29,0,1,2.01,1.46,52.79,2.66,1166,986,180,54.18,4.82,55,32,23,63.22,15.65,48.73,39.42,9.31,55.28,5.72,8,9,1,239,12.04,11.72,0.59,11.76,102.29,58.43,30.29,31.73,49.84,29.88,50.01
TRAVIS.ZAJAC,2010,C,82,"1,166",10,19,29,10,19,29,19,0,0,1.49,0.98,36.21,1.86,1024,907,117,53.03,1.35,41,47,-6,46.59,3.65,39.79,39.95,-0.16,49.9,-2.37,6,9,3,216,11.12,10.4,0.54,7.81,98.09,56.88,29.39,31.7,50.49,29.63,49.96
TRAVIS.ZAJAC,2012,C,48,658,5,8,13,8.541666667,13.66666667,22.20833333,10,1,0,1.19,0.91,21.2,1.93,582,438,144,57.06,1.69,17,18,-1,48.57,2.94,23.09,18.49,4.6,55.53,0.97,7,5,-2,107,9.76,6.08,0.55,8.62,98.46,53.42,29.22,30.33,55.73,29.61,49.36
TRAVIS.ZAJAC,2013,C,80,"1,185",14,16,30,14.35,16.4,30.75,24,0,1,1.52,1.21,48.37,2.45,1086,766,320,58.64,6.23,49,43,6,53.26,8.2,49.7,32.64,17.06,60.36,6.75,10,8,-2,204,10.33,13.36,0.68,11.57,98.79,53.21,30.87,31.02,52.69,29.73,49.71
TRAVIS.ZAJAC,2014,C,74,"1,047",3,10,13,3.324324324,11.08108108,14.40540541,10,1,0,0.74,0.57,11.43,0.65,771,862,-91,47.21,0.49,29,33,-4,46.77,-2.9,31.07,34.7,-3.63,47.24,0.7,11,11,0,142,8.14,6.63,0.38,3.9,99.69,45,29.45,30.02,46.75,29.47,50.1
TRAVIS.ZAJAC,2015,C,74,993,5,14,19,5.540540541,15.51351351,21.05405405,13,1,1,1.15,0.79,13.34,0.81,721,861,-140,45.58,-0.74,31,28,3,52.54,9.33,32.23,35.4,-3.17,47.66,-0.24,8,6,-2,132,7.97,7.5,0.45,6.25,101.82,40.76,28.37,30.59,46.56,29.71,50.35
TRAVIS.ZAJAC,2016,C,80,"1,102",6,23,29,6.15,23.575,29.725,23,0,1,1.58,1.25,29.74,1.62,971,951,20,50.52,3.96,45,39,6,53.57,16.14,43.65,43.67,-0.02,49.99,3.21,10,9,-1,144,7.84,7.23,0.39,7.06,100.93,45.19,28.69,30.53,46.91,29.54,50.13
TRAVIS.ZAJAC,2017,C,63,810,9,8,17,11.71428571,10.41269841,22.12698413,14,1,0,1.26,1.04,12.49,0.93,693,771,-78,47.34,-3.05,26,36,-10,41.94,-6.42,31.39,30.57,0.82,50.66,-1.19,10,4,-6,119,8.81,9.23,0.68,12.33,97.75,38.9,26.72,29.74,48.52,29.45,50.34
